"Univ Calif San Francisco, Helen Diller Family Comprehens Canc Ctr, San Francisco, CA 94143 USA;",grid.266102.1,"University of California, San Francisco","San Francisco","California","UNITED STATES"
"Cornell Univ, Field Syst Engn, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Cantabria, Dept Ciencias Tierra & Fis Mat Condensada, Santander 39005, Spain;",grid.7821.c,"University of Cantabria","Santander","","SPAIN"
"Univ Kentucky, Dept Chem, Lexington, KY 40506 USA;",grid.266539.d,"University of Kentucky","Lexington","Kentucky","UNITED STATES"
"Univ Munster, Inst Mineral, D-48149 Munster, Germany;",grid.5949.1,"University of Münster","Münster","","GERMANY"
"Cornell Univ, Sch Elect & Comp Engn, Ithaca, NY 14583 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Calif Los Angeles, Dept Earth & Space Sci Phys & Astron & Math, Los Angeles, CA 90095 USA",grid.19006.3e,"University of California Los Angeles","Los Angeles","California","UNITED STATES"
"Cornell Univ, Dept Geol Sci, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Dept Geol Sci, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Minnesota, Dept Chem Engn & Mat Sci, Minneapolis, MN 55455 USA;",grid.17635.36,"University of Minnesota","Minneapolis","Minnesota","UNITED STATES"
"Univ Connecticut, Dept Elect & Comp Engn, Storrs, CT 06269 USA;",grid.464710.0,"University of Connecticut","Groton","Connecticut","UNITED STATES"
"Univ Leeds, Dept Appl Math Studies, Leeds LS2 9JT, W Yorkshire, England",grid.9909.9,"University of Leeds","Leeds","","UNITED KINGDOM"
"Cornell Univ, USA, Engineer Res & Dev Ctr, CENWP,EC,HP, Portland, OR 97208 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Melbourne, Sch Chem, Inst Bio21, Melbourne, Vic 3010, Australia;",grid.1008.9,"University of Melbourne","Melbourne","Victoria","AUSTRALIA"
"Wadsworth Ctr, Biggs Lab, NYS Dept Hlth, Albany, NY 12210 USA;",grid.465543.5,"Wadsworth Center","Albany","New York","UNITED STATES"
"Cornell Univ, Dept Fiber Sci Programs, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Northwestern Univ, Dept Biomed Engn, Evanston, IL 60208 USA;",grid.16753.36,"Northwestern University","Evanston","Illinois","UNITED STATES"
"Cornell Univ, Fac Comp & Informat Sci, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Texas Hlth Sci Ctr San Antonio, Dept Microbiol & Immunol, San Antonio, TX 78229 USA;",grid.267309.9,"University of Texas Health Science Center at San Antonio","San Antonio","Texas","UNITED STATES"
"Cornell Univ, Ctr Anim Resources & Educ, Ithaca, NY USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Rochester, Med Ctr, Dept Dermatol, Rochester, NY 14642 USA",grid.16416.34,"University of Rochester","Rochester","New York","UNITED STATES"
"Virginia Tech, Blacksburg, VA 24061 USA;",grid.438526.e,"Virginia Tech","Blacksburg","Virginia","UNITED STATES"
"Cornell Univ, Ctr Nanoscale Syst, Educ Programs, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Toronto, Univ Hlth Network, Toronto, ON M5S 1A1, Canada;",grid.17063.33,"University of Toronto","Toronto","Ontario","CANADA"
"Montclair State Univ, Montclair, NJ 07043 USA",grid.260201.7,"Montclair State University","Montclair","New Jersey","UNITED STATES"
"Univ Vermont, Coll Engn & Math Sci, Burlington, VT 05405 USA;",grid.59062.38,"University of Vermont","Burlington","Vermont","UNITED STATES"
"York Univ, Sch Adm Studies, Toronto, ON M3J 2R7, Canada",grid.21100.32,"York University","Toronto","Ontario","CANADA"
"Cornell Univ, Macromol Diffract Facil, CHESS, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Kansas, Dept Geol, Lawrence, KS 66045 USA;",grid.266515.3,"University of Kansas","Lawrence","Kansas","UNITED STATES"
"Univ Iowa, Dept Med, Iowa City, IA 52242 USA;",grid.214572.7,"University of Iowa","Iowa City","Iowa","UNITED STATES"
"Hohai Univ, State Key Lab Hydrol Water Resources & Hydraul En, Nanjing 210098, Peoples R China;",grid.257065.3,"Hohai University","Nanjing","","CHINA"
"N Dakota State Univ, Fargo, ND 58105 USA",grid.261055.5,"North Dakota State University","Fargo","North Dakota","UNITED STATES"
"W Virginia Univ, Dept Chem Engn, Morgantown, WV 26506 USA",grid.268154.c,"West Virginia University","Morgantown","West Virginia","UNITED STATES"
"Cornell Univ, Sch Appl Phys, Ithaca, NY 14583 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Iowa, Sch Med, Dept Internal Med, Iowa City, IA 52242 USA;",grid.214572.7,"University of Iowa","Iowa City","Iowa","UNITED STATES"
"Cornell Univ, Dept Microbiol, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Calif San Diego, Neurobiol Sect, La Jolla, CA 92093 USA;",grid.266100.3,"University of California, San Diego","San Diego","California","UNITED STATES"
"King Mongkuts Univ Technol Thonburi, Fac Engn, Biol Engn Program, Bangkok, Thailand",grid.412151.2,"King Mongkut's University of Technology Thonburi","Bangkok","","THAILAND"
"Univ Alaska Anchorage, Anchorage, AK USA;",grid.265894.4,"University of Alaska Anchorage","Anchorage","Alaska","UNITED STATES"
"Eindhoven Univ Technol, Dept Chem & Chem Engn, NL-5600 MB Eindhoven, Netherlands",grid.6852.9,"Eindhoven University of Technology","Eindhoven","Noord-Brabant","NETHERLANDS"
"Cornell Univ, Dept Biomed Sci, Ithaca, NY USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Minnesota, Dept Engn Mech, Minneapolis, MN 55455 USA",grid.17635.36,"University of Minnesota","Minneapolis","Minnesota","UNITED STATES"
"Univ Notre Dame, Radiat Lab, Notre Dame, IN 46556 USA;",grid.131063.6,"University of Notre Dame","Notre Dame","Indiana","UNITED STATES"
"Technion Israel Inst Technol, Div Comp Sci, Haifa, Israel",grid.6451.6,"Technion – Israel Institute of Technology","Haifa","","ISRAEL"
"Univ Rochester, Dept Biostat & Computat Biol, Rochester, NY 14642 USA;",grid.16416.34,"University of Rochester","Rochester","New York","UNITED STATES"
"Carnegie Mellon Univ, Dept Mech Engn, Pittsburgh, PA 15213 USA;",grid.147455.6,"Carnegie Mellon University","Pittsburgh","Pennsylvania","UNITED STATES"
"Univ Texas Austin, Mat Sci & Engn Program, Austin, TX 78712 USA",grid.89336.37,"University of Texas at Austin","Austin","Texas","UNITED STATES"
"Cornell Univ, Dept Fiber Sci & Apparel Design, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Northwestern Univ, Inst BioNanotech Med, Chicago, IL 60611 USA",grid.16753.36,"Northwestern University","Evanston","Illinois","UNITED STATES"
"Univ Oulu, Dept Phys, Astron Div, FI-90014 Oulu, Finland;",grid.10858.34,"University of Oulu","Oulu","","FINLAND"
"Univ Minnesota, Hennepin Cty Med Ctr, Minneapolis, MN 55415 USA;",grid.17635.36,"University of Minnesota","Minneapolis","Minnesota","UNITED STATES"
"Cornell Univ, ORIE, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Sch Vet Med, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Northwestern Univ, Dept Mat Sci & Engn, Evanston, IL 60208 USA;",grid.16753.36,"Northwestern University","Evanston","Illinois","UNITED STATES"
"Univ Vienna, A-1030 Vienna, Austria;",grid.10420.37,"University of Vienna","Vienna","","AUSTRIA"
"Univ Calif Irvine, Irvine, CA USA",grid.266093.8,"University of California, Irvine","Irvine","California","UNITED STATES"
"Cornell Univ, Weill Cornell Med Coll, Dept Cardiothorac Surg, New York, NY 10065 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Santa Clara Univ, Santa Clara, CA 95053 USA;",grid.263156.5,"Santa Clara University","Santa Clara","California","UNITED STATES"
"Duke Univ, Dept Stat Sci, Durham, NC 27708 USA;",grid.26009.3d,"Duke University","Durham","North Carolina","UNITED STATES"
"Univ Zurich, Brain Res Inst, CH-8057 Zurich, Switzerland;",grid.7400.3,"University of Zurich","Zurich","","SWITZERLAND"
"Johns Hopkins Univ, Dept Biostat, Baltimore, MD 21218 USA;",grid.21107.35,"Johns Hopkins University","Baltimore","Maryland","UNITED STATES"
"Kongju Natl Univ, Chunan, South Korea;",grid.411118.c,"Kongju National University","Gongju","","SOUTH KOREA"
"Technion Israel Inst Technol, Fac Civil & Environm Engn, IL-32000 Haifa, Israel;",grid.6451.6,"Technion – Israel Institute of Technology","Haifa","","ISRAEL"
"Case Western Reserve Univ, Cleveland, OH 44106 USA;",grid.67105.35,"Case Western Reserve University","Cleveland","Ohio","UNITED STATES"
"Univ Salerno, CNR SPIN, I-84081 Baronissi, Italy;",grid.11780.3f,"University of Salerno","Fisciano","","ITALY"
"Harvard Univ, Sch Med, Ctr Human Genet Res, MGH Res Inst, Boston, MA 02114 USA;",grid.38142.3c,"Harvard University","Cambridge","Massachusetts","UNITED STATES"
"Cornell Univ, Kavli Inst, Ithaca, NY USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Reykjavik Univ, Sch Sci & Engn, Reykjavik, Iceland;",grid.9580.4,"Reykjavík University","Reykjavik","Suðurnes","ICELAND"
"Cornell Univ, Cornell High Energy Synchrotron Source, Wilson Lab, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Case Western Reserve Univ, Musculoskeletal Mech & Mat Lab, Dept Mech & Aerosp Engn, Cleveland, OH 44106 USA;",grid.67105.35,"Case Western Reserve University","Cleveland","Ohio","UNITED STATES"
"Cornell Univ, Weill Med Coll, Grad Program Physiol Biophys & Syst Biol, New York, NY 10021 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Natl Cheng Kung Univ, Dept Biomed Engn, Tainan 701, Taiwan;",grid.64523.36,"National Cheng Kung University","Tainan City","","TAIWAN"
"Cornell Univ, Dept Biomed Engn, Ithaca, NY 14850 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"San Francisco State Univ, Romberg Tiburon Ctr Environm Studies, Tiburon, CA USA;",grid.263091.f,"San Francisco State University","San Francisco","California","UNITED STATES"
"Univ Calif San Francisco, Dept Pathol, San Francisco, CA 94140 USA;",grid.266102.1,"University of California, San Francisco","San Francisco","California","UNITED STATES"
"Naval Undersea Warfare Ctr, Div Newport, Newport, RI 02841 USA;",grid.419846.6,"Naval Undersea Warfare Center","Newport","Rhode Island","UNITED STATES"
"Univ Trento, Dept Civil Environm & Mech Engn, I-38123 Trento, Italy;",grid.11696.39,"University of Trento","Trento","","ITALY"
"Cornell Univ, Kaust Cornell Ctr Energy & Sustainabil, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"CEA Saclay, CEA CNRS UVSQ, UMR 1572, Lab Sci Climat & Environm, F-91191 Gif Sur Yvette, France;",grid.457334.2,"CEA Saclay","Gif-sur-Yvette","","FRANCE"
"Cornell Univ, Dept Elect & Comp Engn, Ithaca, NY USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"World Bank, Washington, DC 20433 USA",grid.431778.e,"World Bank","Washington D.C.","District of Columbia","UNITED STATES"
"Lehigh Univ, Dept Earth & Environm Sci, Bethlehem, PA 18015 USA",grid.259029.5,"Lehigh University","Bethlehem","Pennsylvania","UNITED STATES"
"Univ Calif San Francisco, Dept Pathol, San Francisco, CA 94143 USA;",grid.266102.1,"University of California, San Francisco","San Francisco","California","UNITED STATES"
"Univ Copenhagen, Dept Clin Vet & Anim Sci, Copenhagen, Denmark;",grid.5254.6,"University of Copenhagen","Copenhagen","","DENMARK"
"Shanghai Jiao Tong Univ, Key Lab Artificial Struct & Quantum Control, Minist Educ, Dept Phys, Shanghai 200240, Peoples R China;",grid.16821.3c,"Shanghai Jiao Tong University","Shanghai","Shanghai","CHINA"
"Univ Cologne, Inst Phys 2, D-50937 Cologne, Germany;",grid.6190.e,"University of Cologne","Cologne","","GERMANY"
"Cornell Univ, Sch Appl & Engn Phys, Ithaca, NY 14850 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Texas Austin, Dept Civil Architectural & Environm Engn, Austin, TX 78712 USA",grid.89336.37,"University of Texas at Austin","Austin","Texas","UNITED STATES"
"Univ Minnesota, Dept Geog, Minneapolis, MN 55455 USA;",grid.17635.36,"University of Minnesota","Minneapolis","Minnesota","UNITED STATES"
"Cornell Univ, Baker Lab, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Dept Plant Breeding & Genet, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Hosp Special Surg, Weill Med Coll, New York, NY 10021 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Calif Davis, Davis, CA 95616 USA",grid.27860.3b,"University of California, Davis","Davis","California","UNITED STATES"
"Univ Patras, Dept Mat Sci, Patras 26504, Greece;",grid.11047.33,"University of Patras","Pátrai","","GREECE"
"Univ Calif Los Angeles, David Geffen Sch Med, Dept Anesthesiol, Los Angeles, CA 90095 USA;",grid.19006.3e,"University of California Los Angeles","Los Angeles","California","UNITED STATES"
"Weizmann Inst Sci, Dept Chem Phys, IL-76100 Rehovot, Israel;",grid.13992.30,"Weizmann Institute of Science","Tel Aviv","","ISRAEL"
"Cornell Univ, Dept Crop & Soil Sci, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Peking Univ, Dept Elect, Beijing 100871, Peoples R China",grid.11135.37,"Peking University","Beijing","Beijing","CHINA"
"Harvard Univ, Dept Phys, Cambridge, MA 02138 USA",grid.38142.3c,"Harvard University","Cambridge","Massachusetts","UNITED STATES"
"Univ Calif Los Angeles, Dept Integrat Biol & Physiol, Los Angeles, CA 90095 USA;",grid.19006.3e,"University of California Los Angeles","Los Angeles","California","UNITED STATES"
"Natl Univ Singapore, NUS Business Sch, Dept Decis Sci, Singapore 119245, Singapore;",grid.4280.e,"National University of Singapore","Singapore","","SINGAPORE"
"Univ Calif San Diego, Dept Elect & Comp Engn, La Jolla, CA 92093 USA;",grid.266100.3,"University of California, San Diego","San Diego","California","UNITED STATES"
"Forschungszentrum Julich, Ernst Ruska Ctr Microscopy & Spect Electrons ER C, D-52425 Julich, Germany;",grid.8385.6,"Forschungszentrum Jülich","Jülich","","GERMANY"
"Cornell Univ, Sch ORIE, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Patras, Sch Nat Sci, Dept Mat Sci, Rion 26504, Greece;",grid.11047.33,"University of Patras","Pátrai","","GREECE"
"Northwestern Univ, Dept Biomed Engn, Evanston, IL USA;",grid.16753.36,"Northwestern University","Evanston","Illinois","UNITED STATES"
"Cornell Univ, Sch Elect & Comp Engn, SonicMEMS Lab, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Dept Biomol Engn, Ithaca, NY USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"King Mongkuts Univ Technol Thonburi, Bangkok 10150, Thailand;",grid.412151.2,"King Mongkut's University of Technology Thonburi","Bangkok","","THAILAND"
"Inha Univ, Dept Polymer Sci & Engn, Inchon 402751, South Korea;",grid.202119.9,"Inha University","Incheon","","SOUTH KOREA"
"Univ Calif Santa Barbara, Dept Phys, Santa Barbara, CA 93106 USA;",grid.133342.4,"University of California, Santa Barbara","Santa Barbara","California","UNITED STATES"
"Univ Utah, Dept Pathol, Salt Lake City, UT 84112 USA;",grid.223827.e,"University of Utah","Salt Lake City","Utah","UNITED STATES"
"Cornell Univ, Kavli Inst Cornell Nanoscale Sci, Ithaca, NY USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Washington, Dept Pathol, Seattle, WA 98195 USA;",grid.34477.33,"University of Washington","Seattle","Washington","UNITED STATES"
"Cornell Univ, Lab Plasma Studies, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ E Anglia, Sch Environm Sci, Norwich NR4 7TJ, Norfolk, England;",grid.8273.e,"University of East Anglia","Norwich","Norfolk","UNITED KINGDOM"
"Cornell Univ, JCSM Sage Hall, Ithaca, NY 14882 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Case Western Reserve Univ, Dept Orthoped Surg, Cleveland, OH 44106 USA",grid.67105.35,"Case Western Reserve University","Cleveland","Ohio","UNITED STATES"
"Univ Calif Davis, Dept Civil & Environm Engn, Davis, CA 95616 USA",grid.27860.3b,"University of California, Davis","Davis","California","UNITED STATES"
"Cornell Univ, Sch Appl & Engn Phys, New York, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Pisa, Dipartimento Chim & Chim Ind, I-56126 Pisa, Italy;",grid.5395.a,"University of Pisa","Pisa","Toscana","ITALY"
"Cornell Univ, Dept ECE, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Sch EECS, Ithaca, NY USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Princeton Univ, Sch Engn & Appl Sci, Dept Chem & Biol Engn, Princeton, NJ 08544 USA",grid.16750.35,"Princeton University","Princeton","New Jersey","UNITED STATES"
"Johns Hopkins Univ, Sch Med, Dept Biol Chem, Baltimore, MD 21205 USA;",grid.21107.35,"Johns Hopkins University","Baltimore","Maryland","UNITED STATES"
"Univ Cambridge, Dept Engn, Cambridge CB2 1PZ, England",grid.5335.0,"University of Cambridge","Cambridge","","UNITED KINGDOM"
"Carnegie Mellon Univ, Sch Comp Sci, Pittsburgh, PA 15213 USA;",grid.147455.6,"Carnegie Mellon University","Pittsburgh","Pennsylvania","UNITED STATES"
"King Mongkuts Univ Technol Thonburi, Biol Engn Program, Bangkok 10140, Thailand",grid.412151.2,"King Mongkut's University of Technology Thonburi","Bangkok","","THAILAND"
"Johns Hopkins Univ, Sch Med, Dept Pediat, Baltimore, MD 21205 USA;",grid.21107.35,"Johns Hopkins University","Baltimore","Maryland","UNITED STATES"
"Johns Hopkins Univ, Appl Phys Lab, Laurel, MD USA;",grid.21107.35,"Johns Hopkins University","Baltimore","Maryland","UNITED STATES"
"Univ Calif Irvine, Irvine, CA USA;",grid.266093.8,"University of California, Irvine","Irvine","California","UNITED STATES"
"Cornell Univ, KAUST Cornell Ctr Energy & Sustainabil, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Dept Math, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Calif Berkeley, Dept Bioengn, Berkeley, CA 94720 USA",grid.47840.3f,"University of California, Berkeley","Berkeley","California","UNITED STATES"
"Univ Calif Los Angeles, Dept Civil & Environm Engn, Los Angeles, CA 90095 USA",grid.19006.3e,"University of California Los Angeles","Los Angeles","California","UNITED STATES"
"Univ Calif Merced, Sch Nat Sci, Merced, CA 95344 USA;",grid.266096.d,"University of California, Merced","Merced","California","UNITED STATES"
"Cornell Univ, Dept Populat Med & Diagnost Sci, Coll Vet Med, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Toronto, Inst Biomat & Biomed Engn, Toronto, ON, Canada",grid.17063.33,"University of Toronto","Toronto","Ontario","CANADA"
"Univ St Andrews, Sch Chem, St Andrews KY16 9ST, Fife, Scotland;",grid.11914.3c,"University of St Andrews","St Andrews","Fife","UNITED KINGDOM"
"Cornell Univ, Dept Chem & Biol Chem, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Calgary, Dept Biol Sci, Calgary, AB T2N 1N4, Canada",grid.22072.35,"University of Calgary","Calgary","Alberta","CANADA"
"Cornell Univ, Dept Biol Stat & Computat Biol, Ithaca, NY USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Texas San Antonio, Dept Earth & Environm Sci, San Antonio, TX 78249 USA;",grid.215352.2,"University of Texas at San Antonio","San Antonio","Texas","UNITED STATES"
"Columbia Univ, Dept Mat Sci & Engn, New York, NY 10027 USA;",grid.21729.3f,"Columbia University","New York","New York","UNITED STATES"
"Cornell Uinvers, Appl & Engn Phys, Ithaca, NY USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Oslo, Dept Math, N-0316 Oslo, Norway;",grid.5510.1,"University of Oslo","Oslo","Oslo","NORWAY"
"Duke Univ, Dept Mech Engn & Mat Sci, Durham, NC 27708 USA;",grid.26009.3d,"Duke University","Durham","North Carolina","UNITED STATES"
"Miami Univ, Dept Mech & Mfg Engn, Oxford, OH 45056 USA",grid.259956.4,"Miami University","Oxford","Ohio","UNITED STATES"
"Univ Minho, Dept Informat, Comp Sci & Technol Ctr, Braga, Portugal;",grid.10328.38,"University of Minho","Braga","","PORTUGAL"
"Johns Hopkins Univ, Appl Phys Lab, Laurel, MD 20723 USA;",grid.21107.35,"Johns Hopkins University","Baltimore","Maryland","UNITED STATES"
"Cornell Univ, Sch ECE, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Montreal, Inst Rech Exoplanetes, Dept Phys, Montreal, PQ H3C 3J7, Canada;",grid.14848.31,"University of Montreal","Montreal","Quebec","CANADA"
"Yonsei Univ, Dept Mat Sci & Engn, Seoul 120749, South Korea;",grid.15444.30,"Yonsei University","Seoul","","SOUTH KOREA"
"Cornell Univ, Weill Med Coll, Citigrp Biomed Imaging Core Facil CIBC, New York, NY 10021 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Sains Malaysia, Sch Math Sci, Gelugor 11800, Penang, Malaysia;",grid.11875.3a,"Universiti Sains Malaysia","George Town","Pulau Pinang","MALAYSIA"
"Univ Rochester, James P Wilmot Canc Ctr, Rochester, NY USA",grid.16416.34,"University of Rochester","Rochester","New York","UNITED STATES"
"Yamagata Univ, Dept Organ Device Engn, Yonezawa, Yamagata 9928510, Japan",grid.268394.2,"Yamagata University","Yamagata","","JAPAN"
"Univ Ioannina, Dept Phys, GR-45110 Ioannina, Greece;",grid.9594.1,"University of Ioannina","Ioannina","","GREECE"
"Univ Augsburg, Inst Phys, D-86159 Augsburg, Germany;",grid.7307.3,"University of Augsburg","Augsburg","Bayern","GERMANY"
"Cornell Univ, Sch Civil & Environm Engn, 266A Hollister Hall, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Northwestern Univ, Dept Engn Sci & Appl Math, Evanston, IL 60208 USA;",grid.16753.36,"Northwestern University","Evanston","Illinois","UNITED STATES"
"Univ Birmingham, Sch Biosci, Birmingham B15 2TT, W Midlands, England",grid.6572.6,"University of Birmingham","Birmingham","","UNITED KINGDOM"
"Cornell Univ, Inst Biotechnol, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Field Theoret & Appl Mech, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Vermont, Sch Engn, Burlington, VT 05405 USA;",grid.59062.38,"University of Vermont","Burlington","Vermont","UNITED STATES"
"Columbia Univ, Energy Frontier Res Ctr, New York, NY 10027 USA;",grid.21729.3f,"Columbia University","New York","New York","UNITED STATES"
"Griffith Univ, Griffith Sch Engn, Gold Coast, Qld 4222, Australia;",grid.1022.1,"Griffith University","Gold Coast","Queensland","AUSTRALIA"
"Hallym Univ, Hangang Sacred Heart Hosp, Coll Med, Burn Inst,Dept Surg, Seoul, South Korea",grid.256753.0,"Hallym University","Chuncheon","","SOUTH KOREA"
"Univ Delaware, Dept Geol Sci, Coll Earth Ocean & Environm, Newark, DC 19716 USA",grid.33489.35,"University of Delaware","Newark","Delaware","UNITED STATES"
"Univ Calif Davis, Dept Elect & Comp Engn, Davis, CA 95616 USA;",grid.27860.3b,"University of California, Davis","Davis","California","UNITED STATES"
"Cornell Univ, Dept Astron, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Florida, Dept Elect & Comp Engn, Gainesville, FL 32611 USA;",grid.15276.37,"University of Florida","Gainesville","Florida","UNITED STATES"
"Montana State Univ, Thermal Biol Inst, Bozeman, MT 59717 USA;",grid.41891.35,"Montana State University","Bozeman","Montana","UNITED STATES"
"King Abdulaziz Univ, Dept Environm Sci, Ctr Excellence Environm Studies, Jeddah 21413, Saudi Arabia;",grid.412125.1,"King Abdulaziz University","Jeddah","","SAUDI ARABIA"
"Virginia Tech, Dept Comp Sci, Blacksburg, VA 24061 USA;",grid.438526.e,"Virginia Tech","Blacksburg","Virginia","UNITED STATES"
"Cornell Univ, Dept Informat Syst, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Dept Microbiol, Ithaca, NY USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Dublin City Univ, Dept Phys Sci, Dublin 9, Ireland;",grid.15596.3e,"Dublin City University","Dublin","","IRELAND"
"Ohio State Univ, Dept Mat Sci & Engn, Columbus, OH 43210 USA",grid.261331.4,"Ohio State University","Columbus","Ohio","UNITED STATES"
"Harvard Univ, Sch Med, Brigham & Womens Hosp, Dept Med,Cardiovasc Div, Cambridge, MA 02138 USA;",grid.38142.3c,"Harvard University","Cambridge","Massachusetts","UNITED STATES"
"Carnegie Mellon Univ, Dept Mech Engn, Pittsburgh, PA 15213 USA",grid.147455.6,"Carnegie Mellon University","Pittsburgh","Pennsylvania","UNITED STATES"
"Cornell Univ, Dept Biol & Env Engn, Ithaca, NY USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Calif San Diego, Ctr Energy Res, La Jolla, CA 92093 USA;",grid.266100.3,"University of California, San Diego","San Diego","California","UNITED STATES"
"Shanghai Jiao Tong Univ, Sch Elect Informat & Elect Engn, Natl Engn Lab, TFT LCD Mat & Technol, Shanghai 200240, Peoples R China",grid.16821.3c,"Shanghai Jiao Tong University","Shanghai","Shanghai","CHINA"
"EAFIT Univ, Dept Mech Engn, Medellin, Colombia",grid.448637.a,"EAFIT University","Medellín","","COLOMBIA"
"Cornell Univ, Dept Crop & Soil Sci, Ithaca, NY USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ New England, Dept Pharmaceut Sci, Coll Pharm, Portland, ME 04103 USA;",grid.266826.e,"University of New England","Biddeford","Maine","UNITED STATES"
"Univ Rochester, Med Ctr, Lab Med, Rochester, NY 14642 USA;",grid.16416.34,"University of Rochester","Rochester","New York","UNITED STATES"
"Univ Pittsburgh, Dept Bioengn, Pittsburgh, PA USA",grid.21925.3d,"University of Pittsburgh","Pittsburgh","Pennsylvania","UNITED STATES"
"Cornell Univ, Sch Chem & Biomol Engineeering, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
