
"WOS:000309902100038","Web of Science (Lite)"
"WOS:000290046100012","Web of Science (Lite)"
"WOS:A1991FY79500014","Web of Science (Lite)"
"WOS:000322373000017","Web of Science (Lite)"
"WOS:A1995RT79800001","Web of Science (Lite)"
"WOS:000235066605054","Web of Science (Lite)"
"WOS:000316563500001","Web of Science (Lite)"
"WOS:000225775800024","Web of Science (Lite)"
"WOS:A1994MR02600029","Web of Science (Lite)"
"WOS:A1992HE49300008","Web of Science (Lite)"
"WOS:000281857100121","Web of Science (Lite)"
"6826182","PubMed"
"WOS:000228407100095","Web of Science (Lite)"
"WOS:A1980JT66700019","Web of Science (Lite)"
"18851332","PubMed"
"WOS:000306181900007","Web of Science (Lite)"
"WOS:A1987L243000011","Web of Science (Lite)"
"10760921","PubMed"
"WOS:000328598000001","Web of Science (Lite)"
"WOS:000256720900008","Web of Science (Lite)"
"WOS:000261385600133","Web of Science (Lite)"
"WOS:000296225300007","Web of Science (Lite)"
"WOS:000188500400009","Web of Science (Lite)"
"WOS:A1993KU14800008","Web of Science (Lite)"
"WOS:A1977DP36300331","Web of Science (Lite)"
"WOS:000241040600009","Web of Science (Lite)"
"WOS:000303260200004","Web of Science (Lite)"
"WOS:000075339500041","Web of Science (Lite)"
"18827634","PubMed"
"WOS:A1981MR99700004","Web of Science (Lite)"
"WOS:000232326600009","Web of Science (Lite)"
"26001005","PubMed"
"WOS:000322315600051","Web of Science (Lite)"
"WOS:000305595300010","Web of Science (Lite)"
"WOS:A1994PY13300109","Web of Science (Lite)"
"WOS:A1993MN26400021","Web of Science (Lite)"
"WOS:A1988Q790200028","Web of Science (Lite)"
"WOS:A1979HY52300003","Web of Science (Lite)"
"WOS:A1995RL70600025","Web of Science (Lite)"
"WOS:000327548900015","Web of Science (Lite)"
"WOS:A1995QD36800003","Web of Science (Lite)"
"WOS:A1996UK19200013","Web of Science (Lite)"
"WOS:A1996UK19200012","Web of Science (Lite)"
"14691093","PubMed"
"WOS:A1984SM00600020","Web of Science (Lite)"
"WOS:000278807400044","Web of Science (Lite)"
"WOS:A1992HL26800009","Web of Science (Lite)"
"WOS:000168824701623","Web of Science (Lite)"
"WOS:000235905800041","Web of Science (Lite)"
"WOS:A1994PA64400017","Web of Science (Lite)"
"WOS:A1984SM00600025","Web of Science (Lite)"
"WOS:A1979GK97000019","Web of Science (Lite)"
"WOS:A1994PY13300113","Web of Science (Lite)"
"WOS:000228099300007","Web of Science (Lite)"
"WOS:000242964300039","Web of Science (Lite)"
"WOS:000207665900001","Web of Science (Lite)"
"WOS:000320829500019","Web of Science (Lite)"
"WOS:000077791800009","Web of Science (Lite)"
"WOS:000298609000018","Web of Science (Lite)"
"WOS:000245865200005","Web of Science (Lite)"
"WOS:000249010300024","Web of Science (Lite)"
"WOS:A1988R692800005","Web of Science (Lite)"
"WOS:A1986C274400003","Web of Science (Lite)"
"WOS:000248668100011","Web of Science (Lite)"
"WOS:000238335100021","Web of Science (Lite)"
"WOS:000221418600003","Web of Science (Lite)"
"WOS:000290098200007","Web of Science (Lite)"
"WOS:000287786800012","Web of Science (Lite)"
"19701392","PubMed"
"WOS:000359546900036","Web of Science (Lite)"
"WOS:000253406300024","Web of Science (Lite)"
"WOS:000165461600005","Web of Science (Lite)"
"WOS:000237728200056","Web of Science (Lite)"
"WOS:000228177701290","Web of Science (Lite)"
"WOS:A1981LZ84400014","Web of Science (Lite)"
"WOS:000250983700081","Web of Science (Lite)"
"WOS:A1993LJ32400017","Web of Science (Lite)"
"WOS:000342851900002","Web of Science (Lite)"
"WOS:000255530500006","Web of Science (Lite)"
"WOS:000228177701298","Web of Science (Lite)"
"WOS:000256269100011","Web of Science (Lite)"
"WOS:A1992HP72000018","Web of Science (Lite)"
"WOS:000225371000005","Web of Science (Lite)"
"WOS:000184370200008","Web of Science (Lite)"
"WOS:000179323700028","Web of Science (Lite)"
"WOS:A1997XQ85901698","Web of Science (Lite)"
"WOS:000086925100001","Web of Science (Lite)"
"WOS:A1997XE73200058","Web of Science (Lite)"
"WOS:000227393400006","Web of Science (Lite)"
"WOS:000332729200026","Web of Science (Lite)"
"WOS:000364201900032","Web of Science (Lite)"
"WOS:A1983RL33600005","Web of Science (Lite)"
"WOS:A1991GW65100002","Web of Science (Lite)"
"WOS:000309431100020","Web of Science (Lite)"
"WOS:A1997XE73200060","Web of Science (Lite)"
"WOS:000220857800027","Web of Science (Lite)"
"WOS:000074013600003","Web of Science (Lite)"
"WOS:000076651900005","Web of Science (Lite)"
"8653480","PubMed"
"WOS:000299329100018","Web of Science (Lite)"
"WOS:A1980KY82700026","Web of Science (Lite)"
"WOS:000182572700006","Web of Science (Lite)"
"WOS:000076763200008","Web of Science (Lite)"
"WOS:000168984500003","Web of Science (Lite)"
"WOS:000353176100049","Web of Science (Lite)"
"WOS:A1996VL91400011","Web of Science (Lite)"
"WOS:000251037100003","Web of Science (Lite)"
"WOS:000318303100017","Web of Science (Lite)"
"WOS:000258388800011","Web of Science (Lite)"
"20866764","PubMed"
"WOS:A1995TQ86300004","Web of Science (Lite)"
"WOS:000247851600031","Web of Science (Lite)"
"WOS:A1983QE22600091","Web of Science (Lite)"
"WOS:000254960600016","Web of Science (Lite)"
"WOS:000169811500004","Web of Science (Lite)"
"19079777","PubMed"
"WOS:000072167200283","Web of Science (Lite)"
"WOS:000324475105577","Web of Science (Lite)"
"WOS:000258388800005","Web of Science (Lite)"
"WOS:A1989CA80300004","Web of Science (Lite)"
"WOS:000258388800003","Web of Science (Lite)"
"WOS:000329765500009","Web of Science (Lite)"
"WOS:A1997WA98300016","Web of Science (Lite)"
"WOS:000239048700007","Web of Science (Lite)"
"WOS:000249959300024","Web of Science (Lite)"
"WOS:000276523200017","Web of Science (Lite)"
"WOS:A1985AXE2600009","Web of Science (Lite)"
"WOS:000220161200010","Web of Science (Lite)"
"WOS:000341568200020","Web of Science (Lite)"
"WOS:000077153700008","Web of Science (Lite)"
"WOS:A1983RG00600015","Web of Science (Lite)"
"WOS:A1995QR18900018","Web of Science (Lite)"
"WOS:000175291000003","Web of Science (Lite)"
"WOS:000359397100002","Web of Science (Lite)"
"WOS:000249599400002","Web of Science (Lite)"
"WOS:000084193900073","Web of Science (Lite)"
"WOS:000173357700031","Web of Science (Lite)"
"WOS:000372114300001","Web of Science (Lite)"
"WOS:000085075200026","Web of Science (Lite)"
"WOS:000295424600004","Web of Science (Lite)"
"18216927","PubMed"
"WOS:A1997WA98300007","Web of Science (Lite)"
"WOS:000178318000046","Web of Science (Lite)"
"WOS:000259913100012","Web of Science (Lite)"
"17070513","PubMed"
"WOS:000282032900056","Web of Science (Lite)"
"WOS:000315596700028","Web of Science (Lite)"
"WOS:A1984TV75700003","Web of Science (Lite)"
"WOS:000077495100001","Web of Science (Lite)"
"11506790","PubMed"
"26045465","PubMed"
"WOS:000235066605079","Web of Science (Lite)"
"WOS:000260429600028","Web of Science (Lite)"
"26158032","PubMed"
"WOS:000344469700012","Web of Science (Lite)"
"WOS:000364020100002","Web of Science (Lite)"
"WOS:000185154600019","Web of Science (Lite)"
"WOS:A1983RY32500011","Web of Science (Lite)"
"WOS:A1995TL67700007","Web of Science (Lite)"
"WOS:000238547600012","Web of Science (Lite)"
"WOS:000238997400003","Web of Science (Lite)"
"WOS:A1991FD86500027","Web of Science (Lite)"
"WOS:000248789900450","Web of Science (Lite)"
"WOS:000248789901780","Web of Science (Lite)"
"WOS:A1993KZ56300028","Web of Science (Lite)"
"WOS:000354150000028","Web of Science (Lite)"
"WOS:000348758600007","Web of Science (Lite)"
"19053189","PubMed"
"WOS:000240851500011","Web of Science (Lite)"
"WOS:000186763000002","Web of Science (Lite)"
"WOS:000279253300054","Web of Science (Lite)"
"WOS:000327311500005","Web of Science (Lite)"
"WOS:000231689900016","Web of Science (Lite)"
"WOS:A1986C247700002","Web of Science (Lite)"
"WOS:000231590900002","Web of Science (Lite)"
"WOS:A1995TK93600003","Web of Science (Lite)"
"WOS:000249400700003","Web of Science (Lite)"
"WOS:A1994QB14400004","Web of Science (Lite)"
"23467856","PubMed"
"WOS:000300577200013","Web of Science (Lite)"
"WOS:A1993LT67700049","Web of Science (Lite)"
"WOS:000283754000228","Web of Science (Lite)"
"WOS:000078834200022","Web of Science (Lite)"
"WOS:A1982NY93200003","Web of Science (Lite)"
"WOS:A1983QY50000026","Web of Science (Lite)"
"WOS:000262195900005","Web of Science (Lite)"
"WOS:000259193300011","Web of Science (Lite)"
"WOS:000282784300002","Web of Science (Lite)"
"WOS:A1995QV99400012","Web of Science (Lite)"
"WOS:A1997XT23900009","Web of Science (Lite)"
"WOS:000313755000016","Web of Science (Lite)"
"WOS:000334414700018","Web of Science (Lite)"
"WOS:A1996TY36200004","Web of Science (Lite)"
"WOS:A1992JE87800021","Web of Science (Lite)"
"WOS:000286109400012","Web of Science (Lite)"
"WOS:A1986A919100009","Web of Science (Lite)"
"WOS:000072414401991","Web of Science (Lite)"
"WOS:000250396500040","Web of Science (Lite)"
"WOS:A1977DQ57800002","Web of Science (Lite)"
"WOS:000249327600046","Web of Science (Lite)"
"WOS:A1981LS56100016","Web of Science (Lite)"
"WOS:000248485100117","Web of Science (Lite)"
"8274306","PubMed"
"21396453","PubMed"
"9372628","PubMed"
"WOS:A1988R154500010","Web of Science (Lite)"
"WOS:000335220300009","Web of Science (Lite)"
"WOS:000220652600023","Web of Science (Lite)"
"WOS:000336249300005","Web of Science (Lite)"
"WOS:000288269600004","Web of Science (Lite)"
"WOS:000255620400013","Web of Science (Lite)"
"WOS:A1984SD24700004","Web of Science (Lite)"
"WOS:000315597000061","Web of Science (Lite)"
"WOS:A1986D412500012","Web of Science (Lite)"
"WOS:000304489900023","Web of Science (Lite)"
"WOS:000248494400043","Web of Science (Lite)"
"19724526","PubMed"
"WOS:000252718600024","Web of Science (Lite)"
"WOS:000235292500017","Web of Science (Lite)"
"WOS:A1992HB87000017","Web of Science (Lite)"
"WOS:A1989T335600004","Web of Science (Lite)"
"20721166","PubMed"
"WOS:000208972300008","Web of Science (Lite)"
"WOS:A1984TQ72400019","Web of Science (Lite)"
"WOS:000253416600018","Web of Science (Lite)"
"WOS:000296049300015","Web of Science (Lite)"
"WOS:A1992JG43200008","Web of Science (Lite)"
"WOS:A1995TG12600016","Web of Science (Lite)"
"WOS:000229944200055","Web of Science (Lite)"
"WOS:000315722200012","Web of Science (Lite)"
"WOS:000209428700005","Web of Science (Lite)"
"WOS:000316520500052","Web of Science (Lite)"
"WOS:000182470500006","Web of Science (Lite)"
"WOS:000338979700026","Web of Science (Lite)"
"WOS:000307345700001","Web of Science (Lite)"
"WOS:000335957200004","Web of Science (Lite)"
"WOS:000368275400006","Web of Science (Lite)"
"WOS:000258657600002","Web of Science (Lite)"
"WOS:000260838700010","Web of Science (Lite)"
"WOS:000306855500003","Web of Science (Lite)"
"WOS:000340438600005","Web of Science (Lite)"
"WOS:000306446400003","Web of Science (Lite)"
"WOS:000316966200025","Web of Science (Lite)"
"11158672","PubMed"
"WOS:000225078600012","Web of Science (Lite)"
"WOS:A1982PA74600017","Web of Science (Lite)"
"WOS:000353701700003","Web of Science (Lite)"
"WOS:A1990EM76100027","Web of Science (Lite)"
"WOS:000297263900008","Web of Science (Lite)"
"WOS:A1992GZ94300186","Web of Science (Lite)"
"WOS:000234428100035","Web of Science (Lite)"
"WOS:000255767700007","Web of Science (Lite)"
"WOS:A1995RE42600006","Web of Science (Lite)"
"WOS:000364579300047","Web of Science (Lite)"
"WOS:000361405500027","Web of Science (Lite)"
"9943872","PubMed"
"WOS:000251376700015","Web of Science (Lite)"
"WOS:000363411200022","Web of Science (Lite)"
"WOS:000292429100005","Web of Science (Lite)"
"WOS:A1995RE42600007","Web of Science (Lite)"
"WOS:000269312500006","Web of Science (Lite)"
"WOS:000251376700019","Web of Science (Lite)"
"WOS:000261365200008","Web of Science (Lite)"
"WOS:000351798700018","Web of Science (Lite)"
"WOS:000280272100035","Web of Science (Lite)"
"WOS:000344004600015","Web of Science (Lite)"
"WOS:000085043000040","Web of Science (Lite)"
"WOS:000082034001913","Web of Science (Lite)"
"WOS:000256433400019","Web of Science (Lite)"
"WOS:A1983RM69100025","Web of Science (Lite)"
"WOS:A1984SM00500005","Web of Science (Lite)"
"WOS:A1994MT01700003","Web of Science (Lite)"
"WOS:A1997WC40000036","Web of Science (Lite)"
"WOS:000318264400030","Web of Science (Lite)"
"WOS:000322537100003","Web of Science (Lite)"
"27345575","PubMed"
"WOS:000266633500632","Web of Science (Lite)"
"WOS:A1989AY07100015","Web of Science (Lite)"
"WOS:000229944200006","Web of Science (Lite)"
"WOS:000365148600012","Web of Science (Lite)"
"WOS:000285247100029","Web of Science (Lite)"
"WOS:000183342500002","Web of Science (Lite)"
"WOS:000180702500037","Web of Science (Lite)"
"WOS:000323470900009","Web of Science (Lite)"
"19206395","PubMed"
"WOS:A1981LD92200022","Web of Science (Lite)"
"WOS:A1983QF94000009","Web of Science (Lite)"
"WOS:A1984SC68900004","Web of Science (Lite)"
"WOS:000240846300003","Web of Science (Lite)"
"26196826","PubMed"
"WOS:000231648900025","Web of Science (Lite)"
"WOS:000181373100004","Web of Science (Lite)"
"WOS:000279943000007","Web of Science (Lite)"
"19113243","PubMed"
"WOS:A1983RM69100032","Web of Science (Lite)"
"WOS:000307181400008","Web of Science (Lite)"
"WOS:000353657400004","Web of Science (Lite)"
"WOS:000287654700008","Web of Science (Lite)"
"WOS:000325217100103","Web of Science (Lite)"
"WOS:000086224500007","Web of Science (Lite)"
"WOS:000278140000176","Web of Science (Lite)"
"WOS:000177423401627","Web of Science (Lite)"
"WOS:A1996VB00900722","Web of Science (Lite)"
"WOS:000298444700017","Web of Science (Lite)"
"WOS:000173405800016","Web of Science (Lite)"
"WOS:000290616500006","Web of Science (Lite)"
"WOS:000173405800011","Web of Science (Lite)"
"WOS:000251611900016","Web of Science (Lite)"
"WOS:000354563200030","Web of Science (Lite)"
"22297335","PubMed"
"WOS:000071334000026","Web of Science (Lite)"
"WOS:000225115700008","Web of Science (Lite)"
"15544378","PubMed"
"WOS:000166727100032","Web of Science (Lite)"
"WOS:A1986F423200001","Web of Science (Lite)"
"WOS:A1996UZ44800003","Web of Science (Lite)"
"WOS:000283899600009","Web of Science (Lite)"
"WOS:000264522600008","Web of Science (Lite)"
"WOS:A1994PQ34800055","Web of Science (Lite)"
"WOS:000294251800015","Web of Science (Lite)"
"WOS:000221899800007","Web of Science (Lite)"
"WOS:000279639900099","Web of Science (Lite)"
"WOS:A1996VW71200050","Web of Science (Lite)"
"21383178","PubMed"
"WOS:000239842100017","Web of Science (Lite)"
"WOS:A1996VW71200052","Web of Science (Lite)"
"WOS:A1996VW71200051","Web of Science (Lite)"
"WOS:000323193000039","Web of Science (Lite)"
"11451046","PubMed"
"WOS:000303448300004","Web of Science (Lite)"
"WOS:000229117700010","Web of Science (Lite)"
"WOS:000248893100007","Web of Science (Lite)"
"WOS:000248893100006","Web of Science (Lite)"
"WOS:000248893100004","Web of Science (Lite)"
"WOS:000230095300006","Web of Science (Lite)"
"WOS:000252821800007","Web of Science (Lite)"
"WOS:A1995QY89900030","Web of Science (Lite)"
"WOS:000239999100003","Web of Science (Lite)"
"WOS:A1980KV08900014","Web of Science (Lite)"
"WOS:000228854700010","Web of Science (Lite)"
"WOS:000280742000012","Web of Science (Lite)"
"WOS:000227103800004","Web of Science (Lite)"
"WOS:000299683400175","Web of Science (Lite)"
"WOS:A1992HL34000001","Web of Science (Lite)"
"WOS:000318144000029","Web of Science (Lite)"
"WOS:000177423400346","Web of Science (Lite)"
"11472894","PubMed"
"WOS:000284140400004","Web of Science (Lite)"
"WOS:A1995TK75900024","Web of Science (Lite)"
"WOS:000317885600013","Web of Science (Lite)"
"8011917","PubMed"
"WOS:000329137100054","Web of Science (Lite)"
"WOS:000227001700020","Web of Science (Lite)"
"WOS:000299898300005","Web of Science (Lite)"
"WOS:A1988P406600008","Web of Science (Lite)"
"20439468","PubMed"
"23131144","PubMed"
"WOS:000258337300022","Web of Science (Lite)"
"WOS:A1984TL12700006","Web of Science (Lite)"
"WOS:000290274200023","Web of Science (Lite)"
"WOS:A1993MQ17300016","Web of Science (Lite)"
"WOS:000223614400005","Web of Science (Lite)"
"WOS:000358823000018","Web of Science (Lite)"
"WOS:000315120400031","Web of Science (Lite)"
"WOS:000076909000006","Web of Science (Lite)"
"WOS:000281986000032","Web of Science (Lite)"
"WOS:000286900000027","Web of Science (Lite)"
"WOS:000325763100010","Web of Science (Lite)"
"WOS:000306111400023","Web of Science (Lite)"
"WOS:000296061900032","Web of Science (Lite)"
"WOS:A1977EB94600012","Web of Science (Lite)"
"WOS:A1987J660300011","Web of Science (Lite)"
"WOS:000305106400017","Web of Science (Lite)"
"WOS:000073259100013","Web of Science (Lite)"
"WOS:000318128500018","Web of Science (Lite)"
"WOS:A1986E215100009","Web of Science (Lite)"
"WOS:000344647700055","Web of Science (Lite)"
"WOS:000171788300004","Web of Science (Lite)"
"WOS:A1996VE53200005","Web of Science (Lite)"
"WOS:000310890900023","Web of Science (Lite)"
"20441755","PubMed"
"WOS:000362913100016","Web of Science (Lite)"
"16241217","PubMed"
"WOS:A1976CN45500012","Web of Science (Lite)"
"WOS:000177449100008","Web of Science (Lite)"
"WOS:A1992JH34500024","Web of Science (Lite)"
"WOS:000308963300027","Web of Science (Lite)"
"WOS:000358632100006","Web of Science (Lite)"
"WOS:000237950400104","Web of Science (Lite)"
"WOS:000082613300028","Web of Science (Lite)"
"WOS:000074888500003","Web of Science (Lite)"
"WOS:000356733200009","Web of Science (Lite)"
"WOS:000250900300038","Web of Science (Lite)"
"11292813","PubMed"
"WOS:000330042500009","Web of Science (Lite)"
"12579566","PubMed"
"WOS:A1991FV06900024","Web of Science (Lite)"
"WOS:000259482500012","Web of Science (Lite)"
"WOS:000247885900006","Web of Science (Lite)"
"WOS:000171258400004","Web of Science (Lite)"
"WOS:000319056200012","Web of Science (Lite)"
"WOS:000282134700008","Web of Science (Lite)"
"WOS:A1991FG89301322","Web of Science (Lite)"
"WOS:000274798200003","Web of Science (Lite)"
"WOS:000369397200022","Web of Science (Lite)"
"WOS:A1996VD94200011","Web of Science (Lite)"
"WOS:000264779900010","Web of Science (Lite)"
"WOS:A1983QL03500017","Web of Science (Lite)"
"WOS:000259407400021","Web of Science (Lite)"
"WOS:000088236601289","Web of Science (Lite)"
"WOS:000296531100049","Web of Science (Lite)"
"WOS:000277635000011","Web of Science (Lite)"
"WOS:000082795100009","Web of Science (Lite)"
"WOS:000315507900011","Web of Science (Lite)"
"WOS:A1990EE04400004","Web of Science (Lite)"
"WOS:000251611900098","Web of Science (Lite)"
"WOS:A1991GD92700008","Web of Science (Lite)"
"7978833","PubMed"
"WOS:A1993ML69300046","Web of Science (Lite)"
"WOS:000224973800006","Web of Science (Lite)"
"WOS:000074975200092","Web of Science (Lite)"
"WOS:000347442000034","Web of Science (Lite)"
"WOS:A1989CB71600005","Web of Science (Lite)"
"WOS:000088579900001","Web of Science (Lite)"
"WOS:A1985AKX4900109","Web of Science (Lite)"
"WOS:000298865300024","Web of Science (Lite)"
"WOS:000303662200027","Web of Science (Lite)"
"WOS:000305106400085","Web of Science (Lite)"
"WOS:000356375800015","Web of Science (Lite)"
"WOS:A1985AHK4000005","Web of Science (Lite)"
"10814324","PubMed"
"WOS:000073623700070","Web of Science (Lite)"
"WOS:000273863400023","Web of Science (Lite)"
"8809074","PubMed"
"15930631","PubMed"
"WOS:000236350400038","Web of Science (Lite)"
"WOS:000248352100034","Web of Science (Lite)"
"WOS:000078475700030","Web of Science (Lite)"
"WOS:000344998500008","Web of Science (Lite)"
"WOS:000266523600002","Web of Science (Lite)"
"WOS:000226831100006","Web of Science (Lite)"
"WOS:000226831100005","Web of Science (Lite)"
"WOS:A1987G760000018","Web of Science (Lite)"
"WOS:A1991GV08300011","Web of Science (Lite)"
"WOS:A1979HB87600004","Web of Science (Lite)"
"WOS:000245228500001","Web of Science (Lite)"
"WOS:000169956300008","Web of Science (Lite)"
"20389465","PubMed"
"WOS:000283907600060","Web of Science (Lite)"
"WOS:000245228500006","Web of Science (Lite)"
"WOS:A1982NA11500007","Web of Science (Lite)"
"WOS:000174182800013","Web of Science (Lite)"
"WOS:000182121800001","Web of Science (Lite)"
"WOS:A1988R375200008","Web of Science (Lite)"
"WOS:A1985AHK4000011","Web of Science (Lite)"
"WOS:000327111700104","Web of Science (Lite)"
"WOS:A1979HS58200001","Web of Science (Lite)"
"WOS:000244635500006","Web of Science (Lite)"
"WOS:000073070400029","Web of Science (Lite)"
"17564451","PubMed"
"WOS:A1996TW76600029","Web of Science (Lite)"
"WOS:A1987G760000024","Web of Science (Lite)"
"WOS:A1986D831300005","Web of Science (Lite)"
"22890443","PubMed"
"WOS:000285052300018","Web of Science (Lite)"
"WOS:A1990CL86300014","Web of Science (Lite)"
"WOS:000240925400012","Web of Science (Lite)"
"WOS:000226539100011","Web of Science (Lite)"
"WOS:000179245600005","Web of Science (Lite)"
"WOS:000278861400004","Web of Science (Lite)"
"WOS:A1994NA73900024","Web of Science (Lite)"
"WOS:A1986C284800001","Web of Science (Lite)"
"WOS:000333803100004","Web of Science (Lite)"
"WOS:A1996TV69100014","Web of Science (Lite)"
"WOS:000272724700004","Web of Science (Lite)"
"WOS:A1978FY34300015","Web of Science (Lite)"
"WOS:000236474400003","Web of Science (Lite)"
"WOS:000080007600006","Web of Science (Lite)"
"WOS:000172414100032","Web of Science (Lite)"
"WOS:000258984400004","Web of Science (Lite)"
"WOS:000258984400003","Web of Science (Lite)"
"WOS:000223891200037","Web of Science (Lite)"
"WOS:000366006600002","Web of Science (Lite)"
"WOS:000237593000032","Web of Science (Lite)"
"WOS:000302487500019","Web of Science (Lite)"
"WOS:000338611000006","Web of Science (Lite)"
"WOS:A1985ANV1400002","Web of Science (Lite)"
"WOS:000301801100010","Web of Science (Lite)"
"WOS:A1996UG87600044","Web of Science (Lite)"
"18589500","PubMed"
"WOS:A1979HX36400003","Web of Science (Lite)"
"WOS:000305269200092","Web of Science (Lite)"
"WOS:000241405200065","Web of Science (Lite)"
"WOS:A1988R914500030","Web of Science (Lite)"
"WOS:000232957000008","Web of Science (Lite)"
"WOS:000273640200014","Web of Science (Lite)"
"WOS:000207112800021","Web of Science (Lite)"
"WOS:000236474400029","Web of Science (Lite)"
"WOS:000361252700051","Web of Science (Lite)"
"WOS:000297465200021","Web of Science (Lite)"
"15527799","PubMed"
"WOS:000287244200008","Web of Science (Lite)"
"WOS:A1988P936200221","Web of Science (Lite)"
"WOS:000284016700012","Web of Science (Lite)"
"WOS:A1987G187600002","Web of Science (Lite)"
"WOS:A1982PB90000023","Web of Science (Lite)"
"WOS:000294879800004","Web of Science (Lite)"
"WOS:000296758600109","Web of Science (Lite)"
"WOS:000345200500010","Web of Science (Lite)"
"WOS:000355101300020","Web of Science (Lite)"
"WOS:A1979HL92800031","Web of Science (Lite)"
"WOS:000208033300002","Web of Science (Lite)"
"WOS:000237013200030","Web of Science (Lite)"
"WOS:000326024000014","Web of Science (Lite)"
"20366718","PubMed"
"WOS:000228520800002","Web of Science (Lite)"
"WOS:000278639600002","Web of Science (Lite)"
"WOS:A1978FX46900027","Web of Science (Lite)"
"WOS:000330769700016","Web of Science (Lite)"
"WOS:000244472300001","Web of Science (Lite)"
"WOS:000077901800027","Web of Science (Lite)"
"14699946","PubMed"
"WOS:000344654200003","Web of Science (Lite)"
"WOS:000302083800043","Web of Science (Lite)"
"WOS:000288860000065","Web of Science (Lite)"
"WOS:A1985AJH8700004","Web of Science (Lite)"
"WOS:000233880000027","Web of Science (Lite)"
"WOS:000332478800010","Web of Science (Lite)"
"WOS:000207112800050","Web of Science (Lite)"
"WOS:000306944700075","Web of Science (Lite)"
"WOS:000178782700001","Web of Science (Lite)"
"WOS:000177021400005","Web of Science (Lite)"
"WOS:000338488600014","Web of Science (Lite)"
"WOS:000283749000046","Web of Science (Lite)"
"WOS:000348262900011","Web of Science (Lite)"
"WOS:000324928900056","Web of Science (Lite)"
"WOS:000342880700029","Web of Science (Lite)"
"WOS:000283749000054","Web of Science (Lite)"
"12192406","PubMed"
"WOS:000332084100002","Web of Science (Lite)"
"WOS:000286110500002","Web of Science (Lite)"
"WOS:A1987L864000010","Web of Science (Lite)"
"WOS:000317423000002","Web of Science (Lite)"
"WOS:000336333800001","Web of Science (Lite)"
"WOS:A1994NT17400008","Web of Science (Lite)"
"WOS:A1994NT17400007","Web of Science (Lite)"
"WOS:000228657700016","Web of Science (Lite)"
"WOS:000292772400008","Web of Science (Lite)"
"WOS:000171904500012","Web of Science (Lite)"
"WOS:A1985AGM3800026","Web of Science (Lite)"
"WOS:000271105000038","Web of Science (Lite)"
"WOS:000358175500015","Web of Science (Lite)"
"WOS:000361252700019","Web of Science (Lite)"
"WOS:000306315200001","Web of Science (Lite)"
"WOS:A1994NY89300025","Web of Science (Lite)"
"WOS:000236562800024","Web of Science (Lite)"
"WOS:000326380900001","Web of Science (Lite)"
"WOS:000307804500012","Web of Science (Lite)"
"WOS:000188080600012","Web of Science (Lite)"
"WOS:A1983RQ28300011","Web of Science (Lite)"
"WOS:000293048000025","Web of Science (Lite)"
"WOS:A1979GM03300019","Web of Science (Lite)"
"WOS:A1983QA44000002","Web of Science (Lite)"
"17245398","PubMed"
"WOS:A1983QY21400012","Web of Science (Lite)"
"WOS:000314477300054","Web of Science (Lite)"
"WOS:A1997XX56600002","Web of Science (Lite)"
"WOS:000172579400010","Web of Science (Lite)"
"WOS:000254645200001","Web of Science (Lite)"
"WOS:000255793200013","Web of Science (Lite)"
"WOS:000182931400016","Web of Science (Lite)"
"WOS:000258179400015","Web of Science (Lite)"
"WOS:000267509500010","Web of Science (Lite)"
"WOS:A1992KD37200015","Web of Science (Lite)"
"16411830","PubMed"
"WOS:A1979HR84500005","Web of Science (Lite)"
"WOS:000304609000001","Web of Science (Lite)"
"WOS:A1979HR84500006","Web of Science (Lite)"
"WOS:000245022900001","Web of Science (Lite)"
"WOS:000172579400009","Web of Science (Lite)"
"WOS:000183470100010","Web of Science (Lite)"
"WOS:A1990CZ83700029","Web of Science (Lite)"
"WOS:A1984TR44000012","Web of Science (Lite)"
"12729621","PubMed"
"WOS:000082034001863","Web of Science (Lite)"
"20421363","PubMed"
"WOS:000321053600062","Web of Science (Lite)"
"WOS:A1990CP41500009","Web of Science (Lite)"
"WOS:000304609000011","Web of Science (Lite)"
"WOS:000304609000013","Web of Science (Lite)"
"15222296","PubMed"
"WOS:A1988N595000005","Web of Science (Lite)"
"WOS:000304609000008","Web of Science (Lite)"
"WOS:000332492100004","Web of Science (Lite)"
"14702305","PubMed"
"WOS:000358459800036","Web of Science (Lite)"
"WOS:A1993LV72400020","Web of Science (Lite)"
"WOS:000232060100022","Web of Science (Lite)"
"WOS:000264582600007","Web of Science (Lite)"
"12405803","PubMed"
"25245686","PubMed"
"WOS:000241248400010","Web of Science (Lite)"
"WOS:A1986C155800006","Web of Science (Lite)"
"WOS:A1991GN30400037","Web of Science (Lite)"
"WOS:000236028600001","Web of Science (Lite)"
"WOS:000081085900120","Web of Science (Lite)"
"WOS:000348958500012","Web of Science (Lite)"
"WOS:000174765900058","Web of Science (Lite)"
"WOS:000175198200040","Web of Science (Lite)"
"WOS:A1981LW91100012","Web of Science (Lite)"
"WOS:000245768800002","Web of Science (Lite)"
"WOS:000249373600010","Web of Science (Lite)"
"WOS:000288524900005","Web of Science (Lite)"
"WOS:000080853100034","Web of Science (Lite)"
"WOS:000245393100003","Web of Science (Lite)"
"20458629","PubMed"
"WOS:000329357400001","Web of Science (Lite)"
"WOS:000321864300002","Web of Science (Lite)"
"WOS:000341230800041","Web of Science (Lite)"
