http://scholars.cornell.edu/individual/UR-415634,,
http://scholars.cornell.edu/individual/UR-454887,,10057409
http://scholars.cornell.edu/individual/UR-92302,WOS:000305532600018,22588315
http://scholars.cornell.edu/individual/UR-418366,,
http://scholars.cornell.edu/individual/UR-302878,WOS:A1987F988600009,
http://scholars.cornell.edu/individual/UR-224449,WOS:A1985ASV7700010,
http://scholars.cornell.edu/individual/UR-397593,,
http://scholars.cornell.edu/individual/UR-321591,WOS:A1989R436000019,
http://scholars.cornell.edu/individual/UR-297462,WOS:000270625000004,
http://scholars.cornell.edu/individual/UR-415936,,
http://scholars.cornell.edu/individual/UR-415870,,
http://scholars.cornell.edu/individual/UR-393376,WOS:000276047000008,
http://scholars.cornell.edu/individual/UR-429434,WOS:000360867700031,26072364
http://scholars.cornell.edu/individual/UR-361039,WOS:A1993LF07300023,
http://scholars.cornell.edu/individual/UR-416452,,
http://scholars.cornell.edu/individual/UR-362011,WOS:A1995RA12600010,
http://scholars.cornell.edu/individual/UR-442834,,
http://scholars.cornell.edu/individual/UR-433271,,26601268
http://scholars.cornell.edu/individual/UR-384100,WOS:000347442000034,25415446
http://scholars.cornell.edu/individual/UR-364567,WOS:000233964700001,
http://scholars.cornell.edu/individual/UR-417910,,
http://scholars.cornell.edu/individual/UR-415828,,
http://scholars.cornell.edu/individual/UR-418017,,
http://scholars.cornell.edu/individual/UR-417825,,
http://scholars.cornell.edu/individual/UR-364247,WOS:000286900000027,
http://scholars.cornell.edu/individual/UR-86399,WOS:000304395600004,
http://scholars.cornell.edu/individual/UR-147529,WOS:000327181400004,24184679
http://scholars.cornell.edu/individual/UR-448560,,
http://scholars.cornell.edu/individual/UR-361047,WOS:A1982NE14301351,
http://scholars.cornell.edu/individual/UR-409496,,
http://scholars.cornell.edu/individual/UR-417728,,
http://scholars.cornell.edu/individual/UR-396361,,
http://scholars.cornell.edu/individual/UR-367142,WOS:000323240900013,
http://scholars.cornell.edu/individual/UR-397783,,22897115
http://scholars.cornell.edu/individual/UR-368205,WOS:000243887300004,
http://scholars.cornell.edu/individual/UR-415128,,
http://scholars.cornell.edu/individual/UR-416226,,
http://scholars.cornell.edu/individual/UR-391677,,
http://scholars.cornell.edu/individual/UR-393362,WOS:000302999600049,22389710
http://scholars.cornell.edu/individual/UR-17631,WOS:000173866700030,
http://scholars.cornell.edu/individual/UR-361704,WOS:A1991FB24300002,
http://scholars.cornell.edu/individual/UR-442954,WOS:000368286300020,26824566
http://scholars.cornell.edu/individual/UR-6854,WOS:000184877700010,12960860
http://scholars.cornell.edu/individual/UR-45976,WOS:A1995QP77400058,9977290
http://scholars.cornell.edu/individual/UR-247568,WOS:000273061100039,19947748
http://scholars.cornell.edu/individual/UR-415920,,
http://scholars.cornell.edu/individual/UR-283993,WOS:A1994PF94300092,
http://scholars.cornell.edu/individual/UR-456072,,
http://scholars.cornell.edu/individual/UR-454702,,
http://scholars.cornell.edu/individual/UR-439163,WOS:000361925600031,
http://scholars.cornell.edu/individual/UR-364727,WOS:A1996UN77700002,
http://scholars.cornell.edu/individual/UR-415832,,
http://scholars.cornell.edu/individual/UR-418380,,
http://scholars.cornell.edu/individual/UR-146710,,
http://scholars.cornell.edu/individual/UR-332256,WOS:A1987K438700004,
http://scholars.cornell.edu/individual/UR-394893,,
http://scholars.cornell.edu/individual/UR-418239,,
http://scholars.cornell.edu/individual/UR-361602,WOS:000089407900013,
http://scholars.cornell.edu/individual/UR-415205,,
http://scholars.cornell.edu/individual/UR-416429,,
http://scholars.cornell.edu/individual/UR-226129,WOS:000073213700006,
http://scholars.cornell.edu/individual/UR-52663,,15222296
http://scholars.cornell.edu/individual/UR-416651,,
http://scholars.cornell.edu/individual/UR-456181,,
http://scholars.cornell.edu/individual/UR-415300,,
http://scholars.cornell.edu/individual/UR-416330,,
http://scholars.cornell.edu/individual/UR-239813,WOS:000229502700006,15917751
http://scholars.cornell.edu/individual/UR-416080,,
http://scholars.cornell.edu/individual/UR-177989,WOS:000274658700035,20042710
http://scholars.cornell.edu/individual/UR-416884,,
http://scholars.cornell.edu/individual/UR-362335,WOS:A1991HP71600035,
http://scholars.cornell.edu/individual/UR-369205,WOS:000302847700007,
http://scholars.cornell.edu/individual/UR-6895,WOS:000312039100009,23021607
http://scholars.cornell.edu/individual/UR-454843,,22837524
http://scholars.cornell.edu/individual/UR-417749,,
http://scholars.cornell.edu/individual/UR-240005,WOS:000313125400163,
http://scholars.cornell.edu/individual/UR-70935,WOS:000225785200071,15697945
http://scholars.cornell.edu/individual/UR-361854,WOS:A1993MQ44100016,
http://scholars.cornell.edu/individual/UR-37485,WOS:000086502600001,16609174
http://scholars.cornell.edu/individual/UR-278158,WOS:000293605200004,
http://scholars.cornell.edu/individual/UR-15373,WOS:000308212800006,22852045
http://scholars.cornell.edu/individual/UR-400884,WOS:000354196600013,25857666
http://scholars.cornell.edu/individual/UR-86151,,17282307
http://scholars.cornell.edu/individual/UR-247123,WOS:000236641800013,
http://scholars.cornell.edu/individual/UR-45986,,9992489
http://scholars.cornell.edu/individual/UR-391687,WOS:000346140100026,
http://scholars.cornell.edu/individual/UR-360022,WOS:000278142000084,
http://scholars.cornell.edu/individual/UR-362677,WOS:A1989AU34200002,
http://scholars.cornell.edu/individual/UR-339503,WOS:000241585800096,
http://scholars.cornell.edu/individual/UR-303544,WOS:000312458100020,
http://scholars.cornell.edu/individual/UR-416481,,
http://scholars.cornell.edu/individual/UR-364791,WOS:A1978FW51600008,
http://scholars.cornell.edu/individual/UR-287953,,16349933
http://scholars.cornell.edu/individual/UR-276731,WOS:000335275200035,
http://scholars.cornell.edu/individual/UR-333529,WOS:000303096300015,22405848
http://scholars.cornell.edu/individual/UR-6828,,
http://scholars.cornell.edu/individual/UR-6870,WOS:000286501300014,20705051
http://scholars.cornell.edu/individual/UR-367809,WOS:000245119500024,
http://scholars.cornell.edu/individual/UR-55584,,
http://scholars.cornell.edu/individual/UR-6045,,15878316
http://scholars.cornell.edu/individual/UR-228310,WOS:000316966200025,23556825
http://scholars.cornell.edu/individual/UR-454819,,22107203
http://scholars.cornell.edu/individual/UR-375210,WOS:000340053200002,
http://scholars.cornell.edu/individual/UR-367754,WOS:000277773600038,
http://scholars.cornell.edu/individual/UR-362473,WOS:000238946500023,
http://scholars.cornell.edu/individual/UR-283987,WOS:000236612000099,
http://scholars.cornell.edu/individual/UR-365784,WOS:000228549600204,
http://scholars.cornell.edu/individual/UR-417197,,
http://scholars.cornell.edu/individual/UR-260995,WOS:000289288800010,20033494
http://scholars.cornell.edu/individual/UR-362856,WOS:000335145600032,
http://scholars.cornell.edu/individual/UR-453763,,
http://scholars.cornell.edu/individual/UR-395855,,
http://scholars.cornell.edu/individual/UR-374259,WOS:000344647700055,25123663
http://scholars.cornell.edu/individual/UR-417274,,
http://scholars.cornell.edu/individual/UR-361686,WOS:000171619400014,
http://scholars.cornell.edu/individual/UR-361681,WOS:A1994PX08400023,
http://scholars.cornell.edu/individual/UR-361881,WOS:A1987K481500003,
http://scholars.cornell.edu/individual/UR-299444,,12033242
http://scholars.cornell.edu/individual/UR-373642,WOS:000339144200008,
http://scholars.cornell.edu/individual/UR-359771,WOS:000221972800013,
http://scholars.cornell.edu/individual/UR-252888,WOS:000288209900005,21469837
http://scholars.cornell.edu/individual/UR-360910,WOS:000251069600008,
http://scholars.cornell.edu/individual/UR-5853,WOS:000259157200006,
http://scholars.cornell.edu/individual/UR-361947,WOS:000071747200015,
http://scholars.cornell.edu/individual/UR-415693,,
http://scholars.cornell.edu/individual/UR-362000,WOS:000259622200003,
http://scholars.cornell.edu/individual/UR-353955,WOS:000293826500024,
http://scholars.cornell.edu/individual/UR-453542,,
http://scholars.cornell.edu/individual/UR-332087,WOS:000249787500023,
http://scholars.cornell.edu/individual/UR-453726,,
http://scholars.cornell.edu/individual/UR-322757,WOS:A1990EM17600001,
http://scholars.cornell.edu/individual/UR-271369,WOS:000258763000019,
http://scholars.cornell.edu/individual/UR-443887,,
http://scholars.cornell.edu/individual/UR-237760,WOS:000240573300025,
http://scholars.cornell.edu/individual/UR-415239,,
http://scholars.cornell.edu/individual/UR-404480,WOS:000353689700045,25925478
http://scholars.cornell.edu/individual/UR-248776,WOS:A1991GK84000001,
http://scholars.cornell.edu/individual/UR-415792,,
http://scholars.cornell.edu/individual/UR-415825,,
http://scholars.cornell.edu/individual/UR-333728,WOS:000183493500035,12756303
http://scholars.cornell.edu/individual/UR-416294,,
http://scholars.cornell.edu/individual/UR-381579,WOS:000344370400020,25343806
http://scholars.cornell.edu/individual/UR-434564,WOS:000358319100003,
http://scholars.cornell.edu/individual/UR-82300,,19177561
http://scholars.cornell.edu/individual/UR-240559,WOS:000185154600019,
http://scholars.cornell.edu/individual/UR-417462,,
http://scholars.cornell.edu/individual/UR-370725,WOS:000309081100032,
http://scholars.cornell.edu/individual/UR-417649,,
http://scholars.cornell.edu/individual/UR-255172,WOS:A1995RP25601867,
http://scholars.cornell.edu/individual/UR-123399,WOS:000184777500013,12811504
http://scholars.cornell.edu/individual/UR-415881,,
http://scholars.cornell.edu/individual/UR-271714,WOS:000185954400017,
http://scholars.cornell.edu/individual/UR-361886,WOS:A1993LY67700014,
http://scholars.cornell.edu/individual/UR-417170,,
http://scholars.cornell.edu/individual/UR-362327,WOS:A1983QV32300055,
http://scholars.cornell.edu/individual/UR-106512,WOS:000275107400052,
http://scholars.cornell.edu/individual/UR-364741,WOS:A1996UA48200553,
http://scholars.cornell.edu/individual/UR-416721,,
http://scholars.cornell.edu/individual/UR-82266,WOS:000332761500050,24474696
http://scholars.cornell.edu/individual/UR-244082,WOS:000294841900028,21917812
http://scholars.cornell.edu/individual/UR-322713,WOS:000243164000064,
http://scholars.cornell.edu/individual/UR-453906,,
http://scholars.cornell.edu/individual/UR-6780,WOS:000260195800003,18473383
http://scholars.cornell.edu/individual/UR-417982,,
http://scholars.cornell.edu/individual/UR-415913,,
http://scholars.cornell.edu/individual/UR-393454,WOS:000349578000083,25602289
http://scholars.cornell.edu/individual/UR-5863,WOS:000238997400003,
http://scholars.cornell.edu/individual/UR-299242,WOS:000235066605054,
http://scholars.cornell.edu/individual/UR-11280,WOS:000291205200032,21636760
http://scholars.cornell.edu/individual/UR-416853,,
http://scholars.cornell.edu/individual/UR-6924,WOS:000303661500022,22513682
http://scholars.cornell.edu/individual/UR-261149,WOS:000243324400019,
http://scholars.cornell.edu/individual/UR-367358,WOS:A1992JW93700073,
http://scholars.cornell.edu/individual/UR-136034,,
http://scholars.cornell.edu/individual/UR-415729,,
http://scholars.cornell.edu/individual/UR-449132,,
http://scholars.cornell.edu/individual/UR-453752,,
http://scholars.cornell.edu/individual/UR-319609,WOS:000239724400012,
http://scholars.cornell.edu/individual/UR-141705,WOS:000290373000048,21506588
http://scholars.cornell.edu/individual/UR-417078,,
http://scholars.cornell.edu/individual/UR-416840,,
http://scholars.cornell.edu/individual/UR-139423,WOS:000236160000012,16555878
http://scholars.cornell.edu/individual/UR-448655,,
http://scholars.cornell.edu/individual/UR-395764,,
http://scholars.cornell.edu/individual/UR-272059,WOS:000165935800180,
http://scholars.cornell.edu/individual/UR-416432,,
http://scholars.cornell.edu/individual/UR-361619,WOS:A1985ACB4400008,
http://scholars.cornell.edu/individual/UR-6806,,
http://scholars.cornell.edu/individual/UR-86153,,9778443
http://scholars.cornell.edu/individual/UR-177934,WOS:000336353200019,24853753
http://scholars.cornell.edu/individual/UR-455930,,
http://scholars.cornell.edu/individual/UR-417182,,
http://scholars.cornell.edu/individual/UR-455894,,
http://scholars.cornell.edu/individual/UR-396130,,
http://scholars.cornell.edu/individual/UR-415859,,
http://scholars.cornell.edu/individual/UR-395762,,
http://scholars.cornell.edu/individual/UR-299234,WOS:000271907800003,
http://scholars.cornell.edu/individual/UR-49583,WOS:000247274400010,17540279
http://scholars.cornell.edu/individual/UR-354873,WOS:000265132800012,
http://scholars.cornell.edu/individual/UR-261976,WOS:000177548500031,
http://scholars.cornell.edu/individual/UR-364572,WOS:A1986D960800011,
http://scholars.cornell.edu/individual/UR-366082,WOS:A1988N269900017,
http://scholars.cornell.edu/individual/UR-309880,WOS:A1995RG54100008,
http://scholars.cornell.edu/individual/UR-364586,WOS:000079992400011,
http://scholars.cornell.edu/individual/UR-417097,,
http://scholars.cornell.edu/individual/UR-396346,,
http://scholars.cornell.edu/individual/UR-367822,WOS:000229365100003,
http://scholars.cornell.edu/individual/UR-428882,,22445999
http://scholars.cornell.edu/individual/UR-225829,WOS:000171194600049,
