name,netId,art,wosId,pmId
"Jenkins, James Thomas",jtj2,http://scholars.cornell.edu/individual/UR-321269,WOS:A1982PU48700035,
"Jenkins, James Thomas",jtj2,http://scholars.cornell.edu/individual/UR-274697,WOS:A1988R562000008,
"Jenkins, James Thomas",jtj2,http://scholars.cornell.edu/individual/UR-164068,,16011936
"Jenkins, James Thomas",jtj2,http://scholars.cornell.edu/individual/UR-321238,WOS:A1991GM80000014,
"Jenkins, James Thomas",jtj2,http://scholars.cornell.edu/individual/UR-252566,WOS:000239332200005,
"Schneider, David R.",drs44,http://scholars.cornell.edu/individual/UR-363791,WOS:000261560900008,
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-274939,WOS:000314556500009,
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-359444,WOS:000270612100008,
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-417860,,
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-228310,WOS:000316966200025,23556825
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-228304,WOS:000336738500008,24904242
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-274692,WOS:000281922400028,
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-274828,WOS:000326045800001,
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-274832,WOS:000324005600008,
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-274823,WOS:000321053600062,
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-388601,WOS:000345544100004,
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-432373,WOS:000356733200009,
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-359430,WOS:000295033300012,
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-359428,WOS:000260838700010,
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-359441,WOS:000303880000002,
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-416846,,
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-417859,,
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-418084,,
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-274816,WOS:000269312500006,
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-417948,,
"Miller, Matthew Peter",mpm4,http://scholars.cornell.edu/individual/UR-274705,WOS:000329165700004,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-416105,,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322754,WOS:A1981MX22900002,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322751,WOS:000178899700004,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235678,WOS:000180898100001,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235633,WOS:000228824500001,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-416658,,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322724,WOS:A1995QF59900013,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235676,WOS:000231587300011,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322738,WOS:000325599000008,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322733,WOS:000169147900002,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322725,WOS:A1981MK02300018,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322731,WOS:000249664900001,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235644,WOS:A1983RL33600005,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322723,WOS:000173537200011,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322740,WOS:A1987F677600005,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322749,WOS:A1991FA43700569,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322760,WOS:A1996VA87200004,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322742,WOS:A1989AA91300004,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322735,WOS:A1983RG00600015,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-250414,WOS:000226029100001,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322757,WOS:A1990EM17600001,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-416688,,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322761,WOS:A1991FE84100028,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-418149,WOS:000364201900032,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322759,WOS:A1991FG77300053,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-417174,,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322736,WOS:000233956200007,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322737,WOS:000182931400016,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322721,WOS:000325752300009,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322746,WOS:000273827300005,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322726,WOS:000245771900001,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-416657,,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322741,WOS:000177423400548,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-378022,WOS:000341193900008,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322732,WOS:000282018900003,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-416104,,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322750,WOS:000170987600003,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322755,WOS:A1989U041000014,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322743,WOS:000175725400010,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-416656,,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-415735,,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235643,WOS:A1981LX10300006,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322730,WOS:000222490800016,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322722,WOS:A1990DN61200007,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322756,WOS:000276885800014,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322739,WOS:A1990DD74800012,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235671,WOS:A1993KU09600002,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235697,WOS:A1997XB77200005,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235630,WOS:A1990DW41700002,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322720,WOS:000225734800001,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322758,WOS:A1997YA68100008,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322752,WOS:A1986D592500059,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-170625,WOS:000251752200016,18056645
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235669,WOS:A1983QN40400003,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235664,WOS:A1983QM83600001,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322734,WOS:000308276500002,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235701,WOS:A1984TD11700013,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322753,WOS:A1989U090200003,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235702,WOS:A1986F423200001,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235690,WOS:A1984TV75700003,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-416105,,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322754,WOS:A1981MX22900002,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322751,WOS:000178899700004,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235678,WOS:000180898100001,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235633,WOS:000228824500001,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-416658,,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322724,WOS:A1995QF59900013,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235676,WOS:000231587300011,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322738,WOS:000325599000008,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322733,WOS:000169147900002,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322725,WOS:A1981MK02300018,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322731,WOS:000249664900001,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235644,WOS:A1983RL33600005,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322723,WOS:000173537200011,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322740,WOS:A1987F677600005,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322749,WOS:A1991FA43700569,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322760,WOS:A1996VA87200004,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322742,WOS:A1989AA91300004,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322735,WOS:A1983RG00600015,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-250414,WOS:000226029100001,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322757,WOS:A1990EM17600001,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-416688,,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322761,WOS:A1991FE84100028,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-418149,WOS:000364201900032,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322759,WOS:A1991FG77300053,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-417174,,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322736,WOS:000233956200007,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322737,WOS:000182931400016,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322721,WOS:000325752300009,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322746,WOS:000273827300005,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322726,WOS:000245771900001,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-416657,,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322741,WOS:000177423400548,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-378022,WOS:000341193900008,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322732,WOS:000282018900003,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-416104,,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322750,WOS:000170987600003,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322755,WOS:A1989U041000014,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322743,WOS:000175725400010,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-416656,,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-415735,,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235643,WOS:A1981LX10300006,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322730,WOS:000222490800016,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322722,WOS:A1990DN61200007,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322756,WOS:000276885800014,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322739,WOS:A1990DD74800012,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235671,WOS:A1993KU09600002,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235697,WOS:A1997XB77200005,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235630,WOS:A1990DW41700002,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322720,WOS:000225734800001,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322758,WOS:A1997YA68100008,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322752,WOS:A1986D592500059,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-170625,WOS:000251752200016,18056645
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235669,WOS:A1983QN40400003,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235664,WOS:A1983QM83600001,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322734,WOS:000308276500002,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235701,WOS:A1984TD11700013,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-322753,WOS:A1989U090200003,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235702,WOS:A1986F423200001,
"Jordan, Teresa Eileen",tej1,http://scholars.cornell.edu/individual/UR-235690,WOS:A1984TV75700003,
"Zhao, Ying",yz86,http://scholars.cornell.edu/individual/UR-21250,WOS:000283677400045,20937897
"Zhao, Ying",yz86,http://scholars.cornell.edu/individual/UR-19482,WOS:000281835500017,20643776
"Zhao, Ying",yz86,http://scholars.cornell.edu/individual/UR-417206,,
"Zhao, Ying",yz86,http://scholars.cornell.edu/individual/UR-19720,WOS:000266290500003,19357213
"Zhao, Ying",yz86,http://scholars.cornell.edu/individual/UR-19481,WOS:000281835500018,20643775
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-415483,,
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-439163,WOS:000361925600031,
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141698,WOS:000329137100054,24274761
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-415482,,
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-415476,,
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141715,,17193513
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141718,,15563174
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-415478,,
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141696,WOS:000334602900038,24668323
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-398826,WOS:000353867000074,25787088
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-371401,WOS:000340446200087,25046038
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141717,,16570990
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141708,WOS:000280086800003,20578741
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141704,WOS:000301945900025,22329695
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-359815,WOS:000345208200008,25017003
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-21992,WOS:000271566400015,19719095
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141703,WOS:000295187400029,21800845
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141699,WOS:000308576000062,22888985
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-427807,WOS:000353176100049,
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141706,WOS:000294091700005,21638347
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-310440,WOS:000331645900082,
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141716,,15880748
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-386433,WOS:000344579500045,26278737
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141720,,11841311
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141719,,15826108
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-310443,WOS:000303602800004,
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-310444,WOS:000332027800014,
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141695,WOS:000338442900033,24916179
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-373280,WOS:000340993400035,25100031
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-434629,WOS:000361252700090,26280872
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141710,WOS:000273428700053,19968265
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-415477,,
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-92022,WOS:000289455200052,21306161
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-310445,WOS:000282219100042,
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-79056,WOS:000316243800069,23394611
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-393703,WOS:000349805900020,25616130
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141700,WOS:000305863900019,22702237
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-415094,,
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141705,WOS:000290373000048,21506588
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-415479,,
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141721,,14677997
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141711,WOS:000267535700006,20353209
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-381122,WOS:000343597300002,25339169
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-310441,WOS:000296819500001,
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141713,WOS:000256742000028,18489170
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141702,WOS:000304666700003,22618057
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-385790,WOS:000349755300004,25601423
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141712,,17389985
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-415481,,
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141709,WOS:000271106100014,19728701
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141707,WOS:000277444900047,20420458
"Hanrath, Tobias",th358,http://scholars.cornell.edu/individual/UR-141714,,16851592
"Studer, Christoph",cs639,http://scholars.cornell.edu/individual/UR-418347,,
"Studer, Christoph",cs639,http://scholars.cornell.edu/individual/UR-418353,,
"Studer, Christoph",cs639,http://scholars.cornell.edu/individual/UR-418358,,
"Studer, Christoph",cs639,http://scholars.cornell.edu/individual/UR-418351,,
"Studer, Christoph",cs639,http://scholars.cornell.edu/individual/UR-418350,,
"Studer, Christoph",cs639,http://scholars.cornell.edu/individual/UR-418359,,
"Studer, Christoph",cs639,http://scholars.cornell.edu/individual/UR-418357,,
"Studer, Christoph",cs639,http://scholars.cornell.edu/individual/UR-418354,,
"Studer, Christoph",cs639,http://scholars.cornell.edu/individual/UR-418355,,
"Studer, Christoph",cs639,http://scholars.cornell.edu/individual/UR-418502,,
"Studer, Christoph",cs639,http://scholars.cornell.edu/individual/UR-418356,,
"Studer, Christoph",cs639,http://scholars.cornell.edu/individual/UR-418349,,
"Studer, Christoph",cs639,http://scholars.cornell.edu/individual/UR-213409,WOS:000342283600014,
"Studer, Christoph",cs639,http://scholars.cornell.edu/individual/UR-375210,WOS:000340053200002,
"Studer, Christoph",cs639,http://scholars.cornell.edu/individual/UR-412832,WOS:000344638300003,
"Studer, Christoph",cs639,http://scholars.cornell.edu/individual/UR-418352,,
"Vanek, Francis M.",fmv3,http://scholars.cornell.edu/individual/UR-417342,,
"Vanek, Francis M.",fmv3,http://scholars.cornell.edu/individual/UR-417343,,
"Vanek, Francis M.",fmv3,http://scholars.cornell.edu/individual/UR-417344,,
"Vanek, Francis M.",fmv3,http://scholars.cornell.edu/individual/UR-368270,WOS:000285765200001,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396365,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-395976,WOS:000343970900003,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-395972,,23846900
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396313,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396328,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396301,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396352,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396366,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396342,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396360,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396325,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-395974,,14512505
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396320,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396324,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-415138,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-415141,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396312,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-415143,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-415137,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396355,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396318,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396346,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396358,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396350,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396341,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396319,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-415132,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396354,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396298,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396299,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396338,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396363,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396351,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396310,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-395971,,18223639
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396335,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396347,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396340,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396300,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396326,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396316,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396308,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-395975,WOS:000172090000015,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-415146,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-415144,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396353,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396331,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396337,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396329,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396314,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396364,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396348,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-415139,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-395970,WOS:000339655100042,24993347
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396304,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396327,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396362,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396307,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396361,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396343,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396302,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396317,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396321,,
"Abers, Geoffrey Alexander",gaa52,http://scholars.cornell.edu/individual/UR-396322,,
